lon;lat;CO;NO;NO2;O3;SO2;PM2_5;PM10;NH3;aqi;date;hour;year;city
41.3888;2.159;226.97;0;0.08;23.6;0.06;1.11;2.18;0.39;1;16/11/2021;21;2021;Barcelona
41.3888;2.159;213.62;0;0.09;23.25;0.07;1.08;2.1;0.38;1;16/11/2021;22;2021;Barcelona
41.3888;2.159;210.29;0;0.09;23.96;0.06;1.1;2.53;0.36;1;16/11/2021;23;2021;Barcelona
41.3888;2.159;210.29;0;0.09;25.75;0.05;1.09;2.87;0.34;1;17/11/2021;0;2021;Barcelona
41.3888;2.159;210.29;0;0.09;27.89;0.04;1.05;3.03;0.3;1;17/11/2021;1;2021;Barcelona
41.3888;2.159;211.95;0;0.09;28.97;0.04;1.03;3.13;0.27;1;17/11/2021;2;2021;Barcelona
41.3888;2.159;211.95;0;0.1;28.61;0.03;1.06;3.29;0.24;1;17/11/2021;3;2021;Barcelona
41.3888;2.159;211.95;0;0.1;27.54;0.03;1.12;3.52;0.22;1;17/11/2021;4;2021;Barcelona
41.3888;2.159;211.95;0;0.11;26.46;0.04;1.2;3.53;0.21;1;17/11/2021;5;2021;Barcelona
41.3888;2.159;210.29;0;0.1;25.75;0.04;1.24;3.38;0.22;1;17/11/2021;6;2021;Barcelona
41.3888;2.159;210.29;0.01;0.07;25.75;0.04;1.26;3.32;0.21;1;17/11/2021;7;2021;Barcelona
41.3888;2.159;213.62;0;0.04;31.47;0.04;0.96;2.51;0.14;1;17/11/2021;8;2021;Barcelona
41.3888;2.159;216.96;0;0.03;33.97;0.03;0.79;2.06;0.11;1;17/11/2021;9;2021;Barcelona
41.3888;2.159;216.96;0;0.02;33.62;0.03;0.78;2.05;0.11;1;17/11/2021;10;2021;Barcelona
41.3888;2.159;220.3;0;0.02;32.19;0.03;0.77;2.1;0.11;1;17/11/2021;11;2021;Barcelona
41.3888;2.159;223.64;0;0.02;30.76;0.03;0.8;2.12;0.11;1;17/11/2021;12;2021;Barcelona
41.3888;2.159;226.97;0;0.02;29.33;0.03;0.85;2.19;0.12;1;17/11/2021;13;2021;Barcelona
41.3888;2.159;226.97;0;0.03;27.18;0.03;0.86;2.19;0.16;1;17/11/2021;14;2021;Barcelona
41.3888;2.159;223.64;0;0.04;24.68;0.03;0.85;2.07;0.22;1;17/11/2021;15;2021;Barcelona
41.3888;2.159;223.64;0;0.05;23.96;0.03;0.8;1.88;0.26;1;17/11/2021;16;2021;Barcelona
41.3888;2.159;226.97;0;0.06;23.6;0.04;0.76;1.74;0.29;1;17/11/2021;17;2021;Barcelona
41.3888;2.159;230.31;0;0.06;22.89;0.04;0.75;1.84;0.31;1;17/11/2021;18;2021;Barcelona
41.3888;2.159;233.65;0;0.06;22.71;0.04;0.81;1.97;0.34;1;17/11/2021;19;2021;Barcelona
41.3888;2.159;230.31;0;0.06;24.68;0.05;0.86;1.71;0.34;1;17/11/2021;20;2021;Barcelona
41.3888;2.159;230.31;0;0.07;26.82;0.05;0.83;1.4;0.33;1;17/11/2021;21;2021;Barcelona
41.3888;2.159;223.64;0;0.08;27.89;0.05;0.86;1.4;0.32;1;17/11/2021;22;2021;Barcelona
41.3888;2.159;220.3;0;0.08;28.25;0.05;0.96;1.69;0.29;1;17/11/2021;23;2021;Barcelona
41.3888;2.159;220.3;0;0.09;28.61;0.04;1.06;2.22;0.27;1;18/11/2021;0;2021;Barcelona
41.3888;2.159;216.96;0;0.09;28.61;0.04;1.15;2.85;0.25;1;18/11/2021;1;2021;Barcelona
41.3888;2.159;216.96;0;0.09;28.25;0.04;1.23;3.38;0.23;1;18/11/2021;2;2021;Barcelona
41.3888;2.159;213.62;0;0.09;28.25;0.04;1.29;3.71;0.21;1;18/11/2021;3;2021;Barcelona
41.3888;2.159;211.95;0;0.09;28.61;0.04;1.35;3.94;0.2;1;18/11/2021;4;2021;Barcelona
