musician_id;musician_url
1945;http://dbpedia.org/resource/Mick_Collins
1946;http://dbpedia.org/resource/Ben_Blackwell
1947;http://dbpedia.org/resource/Ko_Melina
1948;http://dbpedia.org/resource/Branco_Mello
1949;http://dbpedia.org/resource/Sérgio_Britto
1950;http://dbpedia.org/resource/Tony_Bellotto
1951;http://dbpedia.org/resource/Maria_Brink
1952;http://dbpedia.org/resource/Sic_Alps
1953;http://dbpedia.org/resource/John_Dwyer_(musician)
1954;http://dbpedia.org/resource/Dariusz_Brzozowski
1955;http://dbpedia.org/resource/Bryan_Olesen
1956;http://dbpedia.org/resource/Jónsi
1957;http://dbpedia.org/resource/Chuck_Billy_(vocalist)
1958;http://dbpedia.org/resource/Steve_DiGiorgio
1959;http://dbpedia.org/resource/Alex_Skolnick
1960;http://dbpedia.org/resource/Eric_Peterson_(musician)
1961;http://dbpedia.org/resource/Hans_Magnus_Ryan
1962;http://dbpedia.org/resource/Bent_Sæther
1963;http://dbpedia.org/resource/Joshua_Eustis
1964;http://dbpedia.org/resource/Heiko_Maile
1965;http://dbpedia.org/resource/Patrick_Tilon
1966;http://dbpedia.org/resource/DJ_DNA
1967;http://dbpedia.org/resource/Tom_Hunting
1968;http://dbpedia.org/resource/Steve_Souza
1969;http://dbpedia.org/resource/Gary_Holt_(musician)
1970;http://dbpedia.org/resource/Kamijo_(musician)
1971;http://dbpedia.org/resource/Teru_(guitarist)
1972;http://dbpedia.org/resource/Hizaki
1973;http://dbpedia.org/resource/Pat_Donaldson
1974;http://dbpedia.org/resource/Gerry_Conway_(musician)
1975;http://dbpedia.org/resource/Jerry_Donahue
1976;http://dbpedia.org/resource/Sally_Barker
1977;http://dbpedia.org/resource/Shawn_Crahan
1978;http://dbpedia.org/resource/Stella_Soleil
1979;http://dbpedia.org/resource/Billy_Ray_Cyrus
1980;http://dbpedia.org/resource/Samantha_Maloney
1981;http://dbpedia.org/resource/Zach_Blair
1982;http://dbpedia.org/resource/Kurupt
1983;http://dbpedia.org/resource/Daz_Dillinger
1984;http://dbpedia.org/resource/Nate_Dogg
1985;http://dbpedia.org/resource/Matt_Smith_(guitarist)
1986;http://dbpedia.org/resource/Rai_Thistlethwayte
1987;http://dbpedia.org/resource/Phil_Stack
1988;http://dbpedia.org/resource/Donny_Paycheck
1989;http://dbpedia.org/resource/Tomas_Costanza
1990;http://dbpedia.org/resource/Clare_Grogan
1991;http://dbpedia.org/resource/Johnny_McElhone
1992;http://dbpedia.org/resource/Antony_Genn
1993;http://dbpedia.org/resource/Martin_Slattery
1994;http://dbpedia.org/resource/Lee_Hong-gi
1995;http://dbpedia.org/resource/Choi_Min-hwan
1996;http://dbpedia.org/resource/Lee_Jae-jin_(musician,_born_1991)
1997;http://dbpedia.org/resource/Song_Seung-hyun
1998;http://dbpedia.org/resource/Choi_Jong-hoon
1999;http://dbpedia.org/resource/Louis-Jean_Cormier
2000;http://dbpedia.org/resource/Nick_Martin_(musician)
2001;http://dbpedia.org/resource/Sam_Sweeney
2002;http://dbpedia.org/resource/John_Spiers
2003;http://dbpedia.org/resource/Jon_Boden
2004;http://dbpedia.org/resource/Paul_Sartin
2005;http://dbpedia.org/resource/Justin_Thurgur
2006;http://dbpedia.org/resource/Ben_Cooper_(musician)
2007;http://dbpedia.org/resource/Jay_DeMarcus
2008;http://dbpedia.org/resource/Joe_Don_Rooney
2009;http://dbpedia.org/resource/Gary_LeVox
2010;http://dbpedia.org/resource/Ewen_Henderson_(musician)
2011;http://dbpedia.org/resource/Gary_Innes
2012;http://dbpedia.org/resource/Lizzy_(singer)
2013;http://dbpedia.org/resource/Uee
2014;http://dbpedia.org/resource/Vinnie_Caruana
2015;http://dbpedia.org/resource/Anton_Reisenegger
2016;http://dbpedia.org/resource/Nicholas_Barker
2017;http://dbpedia.org/resource/Jneiro_Jarel
2018;http://dbpedia.org/resource/Khujo
2019;http://dbpedia.org/resource/Ruth_Pointer
2020;http://dbpedia.org/resource/Issa_Pointer
2021;http://dbpedia.org/resource/Sadako_Pointer
2022;http://dbpedia.org/resource/Joey_Eppard
2023;http://dbpedia.org/resource/Billy_Riker
2024;http://dbpedia.org/resource/Chris_Gartmann
2025;http://dbpedia.org/resource/Daniel_Grimsland
2026;http://dbpedia.org/resource/Syd_tha_Kyd
2027;http://dbpedia.org/resource/Steve_Lacy_(musician)
2028;http://dbpedia.org/resource/Matt_Martians
2029;http://dbpedia.org/resource/Anis_Jouini
2030;http://dbpedia.org/resource/Orgi-E
2031;http://dbpedia.org/resource/Doug_Gillard
2032;http://dbpedia.org/resource/Robert_Pollard
2033;http://dbpedia.org/resource/Inoran
2034;http://dbpedia.org/resource/J_(musician)
2035;http://dbpedia.org/resource/Shinya_Yamada
2036;http://dbpedia.org/resource/Ryuichi_Kawamura
2037;http://dbpedia.org/resource/J._Robbins
2038;http://dbpedia.org/resource/Fito_Cabrales
2039;http://dbpedia.org/resource/Taishi_Takizawa
2040;http://dbpedia.org/resource/Michio_Kurihara
2041;http://dbpedia.org/resource/Fidel_Nadal
2042;http://dbpedia.org/resource/Rozonda_Thomas
2043;http://dbpedia.org/resource/Tionne_Watkins
2044;http://dbpedia.org/resource/Andi_Kravljaca
2045;http://dbpedia.org/resource/Chiaki_Ito
2046;http://dbpedia.org/resource/Naoya_Urata
2047;http://dbpedia.org/resource/Mitsuhiro_Hidaka
2048;http://dbpedia.org/resource/Shinjiro_Atae
2049;http://dbpedia.org/resource/Shuta_Sueyoshi
2050;http://dbpedia.org/resource/Takahiro_Nishijima
2051;http://dbpedia.org/resource/Misako_Uno
2052;http://dbpedia.org/resource/James_Husband
2053;http://dbpedia.org/resource/Laura_Carter_(musician)
2054;http://dbpedia.org/resource/Mandy_Meyer
2055;http://dbpedia.org/resource/Marc_Storace
2056;http://dbpedia.org/resource/Chris_von_Rohr
2057;http://dbpedia.org/resource/Robert_Henke
2058;http://dbpedia.org/resource/Shaun_Morgan
2059;http://dbpedia.org/resource/Dale_Stewart
2060;http://dbpedia.org/resource/John_Humphrey_(drummer)
2061;http://dbpedia.org/resource/Kurt_Ebelhäuser
2062;http://dbpedia.org/resource/Alan_Shacklock
2063;http://dbpedia.org/resource/Krista_Marie
2064;http://dbpedia.org/resource/Damien_Horne
2065;http://dbpedia.org/resource/Curt_Kirkwood
2066;http://dbpedia.org/resource/Cris_Kirkwood
2067;http://dbpedia.org/resource/Shandon_Sahm
2068;http://dbpedia.org/resource/Chris_Randall_(musician)
2069;http://dbpedia.org/resource/Yong_Jun-hyung
2070;http://dbpedia.org/resource/Yoon_Doo-joon
2071;http://dbpedia.org/resource/Lee_Gi-kwang
2072;http://dbpedia.org/resource/Yang_Yo-seob
2073;http://dbpedia.org/resource/Son_Dong-woon
2074;http://dbpedia.org/resource/Jason_Newsted
2075;http://dbpedia.org/resource/Mark_Eitzel
2076;http://dbpedia.org/resource/Vudi
2077;http://dbpedia.org/resource/Disgorge_(American_band)
2078;http://dbpedia.org/resource/Terrance_Hobbs
2079;http://dbpedia.org/resource/Prairie_Prince
2080;http://dbpedia.org/resource/Fee_Waybill
2081;http://dbpedia.org/resource/Dan_Aykroyd
2082;http://dbpedia.org/resource/Jim_Belushi
2083;http://dbpedia.org/resource/Eddie_Floyd
2084;http://dbpedia.org/resource/Steve_Cropper
2085;http://dbpedia.org/resource/Lou_Marini
2086;http://dbpedia.org/resource/Jack_Hues
2087;http://dbpedia.org/resource/Nick_Feldman
2088;http://dbpedia.org/resource/Jamie_xx
2089;http://dbpedia.org/resource/Xample
2090;http://dbpedia.org/resource/Guthrie_Govan
2091;http://dbpedia.org/resource/Marco_Minnemann
2092;http://dbpedia.org/resource/Bryan_Beller
2093;http://dbpedia.org/resource/Faraz_Anwar
2094;http://dbpedia.org/resource/Aaron_Neville
2095;http://dbpedia.org/resource/Cyril_Neville
2096;http://dbpedia.org/resource/Ivan_Neville
2097;http://dbpedia.org/resource/Gary_Grainger
2098;http://dbpedia.org/resource/Eddie_M
2099;http://dbpedia.org/resource/Miles_Gilderdale
2100;http://dbpedia.org/resource/Greg_Carmichael
2101;http://dbpedia.org/resource/Greg_Grainger
2102;http://dbpedia.org/resource/Ole_Børud
2103;http://dbpedia.org/resource/Paul_Marc_Rousseau
2104;http://dbpedia.org/resource/Adrian_Vandenberg
2105;http://dbpedia.org/resource/Rod_Abernethy
2106;http://dbpedia.org/resource/Don_Dixon_(musician)
2107;http://dbpedia.org/resource/DJ_Dust
2108;http://dbpedia.org/resource/Sivion
2109;http://dbpedia.org/resource/Sintax_the_Terrific
2110;http://dbpedia.org/resource/Freddie_Bruno
2111;http://dbpedia.org/resource/Manchild_(rapper)
2112;http://dbpedia.org/resource/Tony_Brock
2113;http://dbpedia.org/resource/Wally_Stocker
2114;http://dbpedia.org/resource/Clint_Lowery
2115;http://dbpedia.org/resource/Lajon_Witherspoon
2116;http://dbpedia.org/resource/Brian_Cook_(musician)
2117;http://dbpedia.org/resource/Aaron_Turner
2118;http://dbpedia.org/resource/Carl-Michael_Eide
2119;http://dbpedia.org/resource/Bill_Leeb
2120;http://dbpedia.org/resource/Rhys_Fulber
2121;http://dbpedia.org/resource/Preston_(singer)
2122;http://dbpedia.org/resource/Bradford_Reed
2123;http://dbpedia.org/resource/John_S._Hall
2124;http://dbpedia.org/resource/Sarah_McLeod_(musician)
2125;http://dbpedia.org/resource/Brian_Causey
2126;http://dbpedia.org/resource/Brian_Teasley
2127;http://dbpedia.org/resource/Dan_Hall
2128;http://dbpedia.org/resource/Aviv_Geffen
2129;http://dbpedia.org/resource/Seffy_Efrati
2130;http://dbpedia.org/resource/Tomer_Z
2131;http://dbpedia.org/resource/Bobby_Steele
2132;http://dbpedia.org/resource/Bizarre_(rapper)
2133;http://dbpedia.org/resource/Eminem
2134;http://dbpedia.org/resource/Sam_Gooden
2135;http://dbpedia.org/resource/Fred_Cash
2136;http://dbpedia.org/resource/Dennis_Ward_(musician)
2137;http://dbpedia.org/resource/David_Readman
2138;http://dbpedia.org/resource/Self_Jupiter
2139;http://dbpedia.org/resource/Peace_(rapper)
2140;http://dbpedia.org/resource/Jackson_Berkey
2141;http://dbpedia.org/resource/Chip_Davis
2142;http://dbpedia.org/resource/Tom_Sharpe_(musician)
2143;http://dbpedia.org/resource/Arnie_Roth
2144;http://dbpedia.org/resource/Roisin_Dunne
2145;http://dbpedia.org/resource/Elizabeth_Davis_(7_Year_Bitch)
2146;http://dbpedia.org/resource/Valerie_Agnew
2147;http://dbpedia.org/resource/Mark_Middleton
2148;http://dbpedia.org/resource/Scott_Weinrich
2149;http://dbpedia.org/resource/Thamsanqa_Shabalala
2150;http://dbpedia.org/resource/Joseph_Shabalala
2151;http://dbpedia.org/resource/Abednego_Mazibuko
2152;http://dbpedia.org/resource/Albert_Mazibuko
2153;http://dbpedia.org/resource/Russel_Mthembu
2154;http://dbpedia.org/resource/Msizi_Shabalala
2155;http://dbpedia.org/resource/Sibongiseni_Shabalala
2156;http://dbpedia.org/resource/Thulani_Shabalala
2157;http://dbpedia.org/resource/Ozzy_Osbourne
2158;http://dbpedia.org/resource/Geezer_Butler
2159;http://dbpedia.org/resource/Tony_Iommi
2160;http://dbpedia.org/resource/K-Ci_(singer)
2161;http://dbpedia.org/resource/Diplo
2162;http://dbpedia.org/resource/Jillionaire
2163;http://dbpedia.org/resource/Walshy_Fire
2164;http://dbpedia.org/resource/Stephen_Christian
2165;http://dbpedia.org/resource/Davey_Havok
2166;http://dbpedia.org/resource/Jade_Puget
2167;http://dbpedia.org/resource/Adam_Carson
2168;http://dbpedia.org/resource/Hunter_Burgan
2169;http://dbpedia.org/resource/Danny_Saucedo
2170;http://dbpedia.org/resource/Mattias_Andréasson
2171;http://dbpedia.org/resource/Erik_Segerstedt
2172;http://dbpedia.org/resource/Luis_Dubuc
2173;http://dbpedia.org/resource/Tim_Sult
2174;http://dbpedia.org/resource/Dan_Maines
2175;http://dbpedia.org/resource/Neil_Fallon
2176;http://dbpedia.org/resource/Jean-Paul_Gaster
2177;http://dbpedia.org/resource/Katy_Steele
2178;http://dbpedia.org/resource/Chris_Caffery
2179;http://dbpedia.org/resource/Zachary_Stevens
2180;http://dbpedia.org/resource/Johnny_Lee_Middleton
2181;http://dbpedia.org/resource/Jeff_Plate
2182;http://dbpedia.org/resource/Al_Pitrelli
2183;http://dbpedia.org/resource/Jon_Oliva
2184;http://dbpedia.org/resource/Jay_Farrar
2185;http://dbpedia.org/resource/Mark_Spencer_(guitarist)
2186;http://dbpedia.org/resource/Mark_Kozelek
2187;http://dbpedia.org/resource/Graeme_Edge
2188;http://dbpedia.org/resource/John_Lodge_(musician)
2189;http://dbpedia.org/resource/Justin_Hayward
2190;http://dbpedia.org/resource/Muddy_Manninen
2191;http://dbpedia.org/resource/Bob_Skeat
2192;http://dbpedia.org/resource/Andy_Powell
2193;http://dbpedia.org/resource/David_DeFeis
2194;http://dbpedia.org/resource/George_Merrill_(songwriter)
2195;http://dbpedia.org/resource/Shannon_Rubicam
2196;http://dbpedia.org/resource/Janne_Halmkrona
2197;http://dbpedia.org/resource/A._W._Yrjänä
2198;http://dbpedia.org/resource/Natalie_Horler
2199;http://dbpedia.org/resource/Yanou
2200;http://dbpedia.org/resource/Bob_Hoag
2201;http://dbpedia.org/resource/Marc_Heal
2202;http://dbpedia.org/resource/Tito_Larriva
2203;http://dbpedia.org/resource/Steve_Turner_(guitarist)
2204;http://dbpedia.org/resource/Mark_Arm
2205;http://dbpedia.org/resource/Dan_Peters
2206;http://dbpedia.org/resource/Guy_Maddison
2207;http://dbpedia.org/resource/Pete_Wareham
2208;http://dbpedia.org/resource/Seb_Rochford
2209;http://dbpedia.org/resource/Jeff_Schroeder
2210;http://dbpedia.org/resource/Billy_Corgan
2211;http://dbpedia.org/resource/Wrekonize
2212;http://dbpedia.org/resource/Ralf_Gyllenhammar
2213;http://dbpedia.org/resource/Patrick_Rondat
2214;http://dbpedia.org/resource/Gruff_Rhys
2215;http://dbpedia.org/resource/Guto_Pryce
2216;http://dbpedia.org/resource/Cian_Ciaran
2217;http://dbpedia.org/resource/Huw_Bunford
2218;http://dbpedia.org/resource/Dafydd_Ieuan
2219;http://dbpedia.org/resource/Ulf_Ekberg
2220;http://dbpedia.org/resource/Jonas_Berggren
2221;http://dbpedia.org/resource/Scott_Owen
2222;http://dbpedia.org/resource/Chris_Cheney
2223;http://dbpedia.org/resource/Andy_Strachan
2224;http://dbpedia.org/resource/Olav_Iversen
2225;http://dbpedia.org/resource/Billy_Kinsley
2226;http://dbpedia.org/resource/Mark_Tornillo
2227;http://dbpedia.org/resource/Peter_Baltes
2228;http://dbpedia.org/resource/Wolf_Hoffmann
2229;http://dbpedia.org/resource/Uwe_Lulis
2230;http://dbpedia.org/resource/Dave_Wyndorf
2231;http://dbpedia.org/resource/John_McFee
2232;http://dbpedia.org/resource/Tom_Johnston_(musician)
2233;http://dbpedia.org/resource/Ed_Toth
2234;http://dbpedia.org/resource/Patrick_Simmons
2235;http://dbpedia.org/resource/John_Cowan
2236;http://dbpedia.org/resource/Samuel_Rosa
2237;http://dbpedia.org/resource/Wendy_(singer)
2238;http://dbpedia.org/resource/Joy_(singer)
2239;http://dbpedia.org/resource/Siobhan_Fahey
2240;http://dbpedia.org/resource/Oliver_Sykes
2241;http://dbpedia.org/resource/Dave_LaRue
2242;http://dbpedia.org/resource/Casey_McPherson
2243;http://dbpedia.org/resource/Charlie_Lowell
2244;http://dbpedia.org/resource/Stephen_Mason_(musician)
2245;http://dbpedia.org/resource/Dan_Haseltine
2246;http://dbpedia.org/resource/Lee_Kohler
2247;http://dbpedia.org/resource/Kate_Kohler
2248;http://dbpedia.org/resource/Rob_Kohler
2249;http://dbpedia.org/resource/Andy_Hull
2250;http://dbpedia.org/resource/Jimmy_Constable
2251;http://dbpedia.org/resource/Spike_Dawbarn
2252;http://dbpedia.org/resource/Lee_Brennan
2253;http://dbpedia.org/resource/Liam_Tyson
2254;http://dbpedia.org/resource/John_Power_(musician)
2255;http://dbpedia.org/resource/Nick_Franglen
2256;http://dbpedia.org/resource/Bilal_Maqsood
2257;http://dbpedia.org/resource/Faisal_Kapadia
2258;http://dbpedia.org/resource/Shaun_Cooper_(musician)
2259;http://dbpedia.org/resource/John_Nolan_(musician)
2260;http://dbpedia.org/resource/Adam_Lazzara
2261;http://dbpedia.org/resource/Mike_Howe
2262;http://dbpedia.org/resource/Kurdt_Vanderhoof
2263;http://dbpedia.org/resource/Elias_Viljanen
2264;http://dbpedia.org/resource/Henrik_Klingenberg
2265;http://dbpedia.org/resource/Tony_Kakko
2266;http://dbpedia.org/resource/Tommy_Portimo
2267;http://dbpedia.org/resource/Nikolai_Eilertsen
2268;http://dbpedia.org/resource/Martin_Horntveth
2269;http://dbpedia.org/resource/Morten_Qvenild
2270;http://dbpedia.org/resource/Thomas_Dybdahl
2271;http://dbpedia.org/resource/Lars_Horntveth
2272;http://dbpedia.org/resource/Barry_Devlin
2273;http://dbpedia.org/resource/Jon_Micah_Sumrall
2274;http://dbpedia.org/resource/Sophia_Churney
2275;http://dbpedia.org/resource/Steve_Flett
2276;http://dbpedia.org/resource/Thomas_Neitsch
2277;http://dbpedia.org/resource/Sabina_Classen
2278;http://dbpedia.org/resource/Joe_McKee_(musician)
2279;http://dbpedia.org/resource/Collin_Hegna
2280;http://dbpedia.org/resource/Joel_Gion
2281;http://dbpedia.org/resource/Rob_Campanella
2282;http://dbpedia.org/resource/Ricky_Maymi
2283;http://dbpedia.org/resource/Anton_Newcombe
2284;http://dbpedia.org/resource/Mel_Schacher
2285;http://dbpedia.org/resource/Bruce_Kulick
2286;http://dbpedia.org/resource/Max_Carl
2287;http://dbpedia.org/resource/Tim_Cashion
2288;http://dbpedia.org/resource/Don_Brewer
2289;http://dbpedia.org/resource/Pat_DiNizio
2290;http://dbpedia.org/resource/Jim_Babjak
2291;http://dbpedia.org/resource/Dennis_Diken
2292;http://dbpedia.org/resource/Mick_Jones_(Foreigner_guitarist)
2293;http://dbpedia.org/resource/Thom_Gimbel
2294;http://dbpedia.org/resource/Michael_Bluestein
2295;http://dbpedia.org/resource/Jeff_Pilson
2296;http://dbpedia.org/resource/Chris_Frazier
2297;http://dbpedia.org/resource/Jamie_Rowe
2298;http://dbpedia.org/resource/Tony_Palacios
2299;http://dbpedia.org/resource/Jason_Keyser
2300;http://dbpedia.org/resource/Paul_Ryan_(guitarist)
2301;http://dbpedia.org/resource/Lauri_Ylönen
2302;http://dbpedia.org/resource/Nokie_Edwards
2303;http://dbpedia.org/resource/Stoupe_the_Enemy_of_Mankind
2304;http://dbpedia.org/resource/Vinnie_Paz
2305;http://dbpedia.org/resource/Juan_Valdivia
2306;http://dbpedia.org/resource/Enrique_Bunbury
2307;http://dbpedia.org/resource/Chris_Impellitteri
2308;http://dbpedia.org/resource/Rob_Rock
2309;http://dbpedia.org/resource/Meredith_Figurine
2310;http://dbpedia.org/resource/Noah_Bernardo
2311;http://dbpedia.org/resource/Sonny_Sandoval
2312;http://dbpedia.org/resource/Traa_Daniels
2313;http://dbpedia.org/resource/Marcos_Curiel
2314;http://dbpedia.org/resource/Darrel_Treece-Birch
2315;http://dbpedia.org/resource/Gary_Hughes
2316;http://dbpedia.org/resource/Jon_Mikl_Thor
2317;http://dbpedia.org/resource/Thereza_Bazar
2318;http://dbpedia.org/resource/David_Van_Day
2319;http://dbpedia.org/resource/Dan_Gillespie_Sells
2320;http://dbpedia.org/resource/Jim_Duguid
2321;http://dbpedia.org/resource/Sean_Moore_(musician)
2322;http://dbpedia.org/resource/Nicky_Wire
2323;http://dbpedia.org/resource/James_Dean_Bradfield
2324;http://dbpedia.org/resource/Robin_Hawkins
2325;http://dbpedia.org/resource/James_Frost
2326;http://dbpedia.org/resource/Iwan_Griffiths
2327;http://dbpedia.org/resource/Paul_Mullen
2328;http://dbpedia.org/resource/Frank_Zummo
2329;http://dbpedia.org/resource/Deryck_Whibley
2330;http://dbpedia.org/resource/Jason_McCaslin
2331;http://dbpedia.org/resource/Tom_Thacker_(musician)
2332;http://dbpedia.org/resource/Chad_Gilbert
2333;http://dbpedia.org/resource/Jordan_Pundik
2334;http://dbpedia.org/resource/Glenn_Kaiser
2335;http://dbpedia.org/resource/Cindy_Wilson
2336;http://dbpedia.org/resource/Keith_Strickland
2337;http://dbpedia.org/resource/Kate_Pierson
2338;http://dbpedia.org/resource/Pete_Rock
2339;http://dbpedia.org/resource/CL_Smooth
2340;http://dbpedia.org/resource/Nornagest
2341;http://dbpedia.org/resource/Jimmy_Rankin
2342;http://dbpedia.org/resource/Heather_Rankin_(singer)
2343;http://dbpedia.org/resource/Raphaelle_Standell-Preston
2344;http://dbpedia.org/resource/Chris_Chaney
2345;http://dbpedia.org/resource/Nate_Wood
2346;http://dbpedia.org/resource/Taylor_Hawkins
2347;http://dbpedia.org/resource/Jeremy_Barnes
2348;http://dbpedia.org/resource/Heather_Trost
2349;http://dbpedia.org/resource/Whitfield_Crane
2350;http://dbpedia.org/resource/Thomas_Dinger
2351;http://dbpedia.org/resource/Hans_Lampe
2352;http://dbpedia.org/resource/Klaus_Dinger
2353;http://dbpedia.org/resource/Glen_Hardin
2354;http://dbpedia.org/resource/Jerry_Allison
2355;http://dbpedia.org/resource/Sonny_Curtis
2356;http://dbpedia.org/resource/Sergio_Vallín
2357;http://dbpedia.org/resource/Juan_Calleros
2358;http://dbpedia.org/resource/Alex_González_(musician)
2359;http://dbpedia.org/resource/Vaden_Todd_Lewis
2360;http://dbpedia.org/resource/Juha-Pekka_Leppäluoto
2361;http://dbpedia.org/resource/Lauri_Tuohimaa
2362;http://dbpedia.org/resource/Blag_Dahlia
2363;http://dbpedia.org/resource/Nick_Oliveri
2364;http://dbpedia.org/resource/Andy_Selway
2365;http://dbpedia.org/resource/Marc_Diamond
2366;http://dbpedia.org/resource/Yoshiaki_Manabe
2367;http://dbpedia.org/resource/Matt_Abts
2368;http://dbpedia.org/resource/Warren_Haynes
2369;http://dbpedia.org/resource/Cody_Votolato
2370;http://dbpedia.org/resource/Jordan_Blilie
2371;http://dbpedia.org/resource/Johnny_Whitney
2372;http://dbpedia.org/resource/Morgan_Henderson
2373;http://dbpedia.org/resource/Eric_Copeland
2374;http://dbpedia.org/resource/Johnny_Hickman
2375;http://dbpedia.org/resource/David_Lowery_(musician)
2376;http://dbpedia.org/resource/Chris_O'Connor_(musician)
2377;http://dbpedia.org/resource/Satoshi_Ohno
2378;http://dbpedia.org/resource/Masaki_Aiba
2379;http://dbpedia.org/resource/Jun_Matsumoto
2380;http://dbpedia.org/resource/Kazunari_Ninomiya
2381;http://dbpedia.org/resource/Sho_Sakurai
2382;http://dbpedia.org/resource/Kärtsy_Hatakka
2383;http://dbpedia.org/resource/Sami_Yli-Sirniö
2384;http://dbpedia.org/resource/Jani_Hölli
2385;http://dbpedia.org/resource/Dolan_Ellis
2386;http://dbpedia.org/resource/Randy_Sparks
2387;http://dbpedia.org/resource/Katrin_Siska
2388;http://dbpedia.org/resource/Lenna_Kuurmaa
2389;http://dbpedia.org/resource/Piret_Järvis
2390;http://dbpedia.org/resource/Cold_187um
2391;http://dbpedia.org/resource/Graham_Bidstrup
2392;http://dbpedia.org/resource/Bob_Spencer
2393;http://dbpedia.org/resource/John_Brewster_(musician)
2394;http://dbpedia.org/resource/Dr._Know_(guitarist)
2395;http://dbpedia.org/resource/H.R.
2396;http://dbpedia.org/resource/Darryl_Jenifer
2397;http://dbpedia.org/resource/Earl_Hudson
2398;http://dbpedia.org/resource/Dave_Pirner
2399;http://dbpedia.org/resource/Michael_Bland
2400;http://dbpedia.org/resource/John_Joseph_(rock_singer)
2401;http://dbpedia.org/resource/Kianna_Alarid
2402;http://dbpedia.org/resource/Jamie_Pressnall
2403;http://dbpedia.org/resource/Neely_Jenkins
2404;http://dbpedia.org/resource/Brandon_Reilly_(musician)
2405;http://dbpedia.org/resource/Keith_Murray_(singer)
2406;http://dbpedia.org/resource/Chris_Cain_(We_Are_Scientists)
2407;http://dbpedia.org/resource/Vicko_Milatović
2408;http://dbpedia.org/resource/Vidoja_Božinović
2409;http://dbpedia.org/resource/Bora_Đorđević
2410;http://dbpedia.org/resource/Miša_Aleksić
2411;http://dbpedia.org/resource/Nikola_Zorić
2412;http://dbpedia.org/resource/Harvey_(MC)
2413;http://dbpedia.org/resource/Ashley_Walters
2414;http://dbpedia.org/resource/Lisa_Maffia
2415;http://dbpedia.org/resource/Oxide_&_Neutrino
2416;http://dbpedia.org/resource/Rodrigo_Andrés_González_Espindola
2417;http://dbpedia.org/resource/Farin_Urlaub
2418;http://dbpedia.org/resource/Bela_B.
2419;http://dbpedia.org/resource/Claudio_Sanchez
2420;http://dbpedia.org/resource/Josh_Eppard
2421;http://dbpedia.org/resource/Travis_Stever
2422;http://dbpedia.org/resource/Nikolaj_Torp_Larsen
2423;http://dbpedia.org/resource/Lynval_Golding
2424;http://dbpedia.org/resource/Horace_Panter
2425;http://dbpedia.org/resource/Steve_Cradock
2426;http://dbpedia.org/resource/Veronica_Freeman
2427;http://dbpedia.org/resource/Vivian_Campbell
2428;http://dbpedia.org/resource/Rick_Allen_(drummer)
2429;http://dbpedia.org/resource/Joe_Elliott
2430;http://dbpedia.org/resource/Rick_Savage
2431;http://dbpedia.org/resource/Steve_Broy
2432;http://dbpedia.org/resource/Eric_Carlson_(musician)
2433;http://dbpedia.org/resource/Glen_Cummings_(musician)
2434;http://dbpedia.org/resource/Mark_White_(bassist)
2435;http://dbpedia.org/resource/Murray_Attaway
2436;http://dbpedia.org/resource/Shane_MacGowan
2437;http://dbpedia.org/resource/Spider_Stacy
2438;http://dbpedia.org/resource/James_Fearnley
2439;http://dbpedia.org/resource/Terry_Woods
2440;http://dbpedia.org/resource/Chris_Frantz
2441;http://dbpedia.org/resource/Tina_Weymouth
2442;http://dbpedia.org/resource/Pablo_Martin_(musician)
2443;http://dbpedia.org/resource/Victoria_Clamp
2444;http://dbpedia.org/resource/Mark_Weitz
2445;http://dbpedia.org/resource/Gabi_Delgado-López
2446;http://dbpedia.org/resource/Robert_Görl
2447;http://dbpedia.org/resource/Danny_Wilde_(musician)
2448;http://dbpedia.org/resource/Matt_Miller_(musician)
2449;http://dbpedia.org/resource/Jim_Ward_(musician)
2450;http://dbpedia.org/resource/Phil_Alvin
2451;http://dbpedia.org/resource/Keith_Wyatt
2452;http://dbpedia.org/resource/Kat_Bjelland
2453;http://dbpedia.org/resource/Teeter_Sperber
2454;http://dbpedia.org/resource/Tyler_Pursel
2455;http://dbpedia.org/resource/Jason_Edward_Kocol
2456;http://dbpedia.org/resource/Sean_McGrath_(musician)
2457;http://dbpedia.org/resource/Matthew_Tuck
2458;http://dbpedia.org/resource/Liam_Cormier
2459;http://dbpedia.org/resource/Skye_Edwards
2460;http://dbpedia.org/resource/Gordie_Johnson
2461;http://dbpedia.org/resource/Jurica_Pađen
2462;http://dbpedia.org/resource/Richard_Ashcroft
2463;http://dbpedia.org/resource/Masahiro_Nakai
2464;http://dbpedia.org/resource/Shingo_Katori
2465;http://dbpedia.org/resource/Takuya_Kimura
2466;http://dbpedia.org/resource/Tsuyoshi_Kusanagi
2467;http://dbpedia.org/resource/Goro_Inagaki
2468;http://dbpedia.org/resource/Lawrence_Chandler
2469;http://dbpedia.org/resource/Ted_Malmros
2470;http://dbpedia.org/resource/Dick_Lucas_(singer)
2471;http://dbpedia.org/resource/Paula_Toller
2472;http://dbpedia.org/resource/Hanna_Tuulikki
2473;http://dbpedia.org/resource/Aoife_O'Donovan
2474;http://dbpedia.org/resource/Rushad_Eggleston
2475;http://dbpedia.org/resource/Chris_Sharrock
2476;http://dbpedia.org/resource/Noel_Gallagher
2477;http://dbpedia.org/resource/The_Zutons
